image_id	region_id	phrase	Emotions	Emotions Triggers	Values	Values Triggers	Frames
2408670	282980	cloudless blue sky					fs:Color,fs:Locale
2408670	282981	a herd of cows walking by the side of the water					fs:Substance,fs:SelfMotion,fs:Cotheme
2408670	282982	a group of animals					fs:Aggregate,fs:Organization
2408670	282983	large gray rocks are in the foreground					fs:Color,fs:Size,fs:Dimension
2408670	282984	two the animals in the foreground are all black					fs:Quantity,fs:Color
2408670	282985	a body of water is in the background					fs:Substance,fs:PartWhole
2408670	282986	trees are in the background					
2408670	282987	picture was taken in the daytime					fs:MeasureDuration,fs:OpticalImage,fs:CalendricUnit,fs:Inclusion,fs:Sensation,fs:LocationInTime,fs:Timespan
2408670	282988	the sky is clear			folk:Clarity	https://w3id.org/framester/wn/wn30/instances/synset-clear-adjective-1	fs:Locale,fs:Obviousness
2408670	282989	animals faces are in the direction to the left					fs:Roadways,fs:PartOrientational
2408670	282990	animal in the background is brown					fs:Animals,fs:Color
2408670	282991	green wild plant is growing near rock			folk:Alertness, folk:Maturity, mft:Harm	https://w3id.org/framester/wn/wn30/instances/synset-rock-noun-1, https://w3id.org/framester/wn/wn30/instances/synset-near-adjective-1, https://w3id.org/framester/vn/vn31/data/Grow_45040000	
